airline_id,name,iata,icao,active
737,Avia Trans Air Transport,,VTT,N
738,Aviostart AS,,VSR,N
739,Aviacao Transportes Aereos e Cargas,,VTG,N
740,Assistance Aeroportuaire de L'Aeroport de Paris,,XJA,N
741,American Flight Service Systems,,XFS,N
742,AASANA,,XXV,N
743,Australian air Express,,XME,N
744,AMS Group,,XMG,N
745,Air Caraibes Atlantique,,CAJ,N
746,Air China Cargo,,CAO,N
747,Aerovias Caribe,,CBE,N
748,Aerotaxi del Cabo,,CBO,N
749,Air Columbus,,CBS,N
750,Aero Cabo,,CBV,N
751,Air China,CA,CCA,Y
752,Aerocardal,,CDA,N
753,Aero Condor Peru,Q6,CDP,Y
754,Aerotrans,,CDU,N
755,Airline Skol,,CDV,N
756,Aerofan,,CFF,N
757,ACEF,,CFM,N
758,Africa One,,CFR,N
759,Aero Calafia,,CFV,N
760,Air Cargo Belize,,CGB,N
761,Aero Clube Do Algarve,,CGV,N
762,Air Great Wall,,CGW,N
763,Aircompany Chaika,,CHJ,N
764,Air Charter Services,,CHR,N
765,Air Charter Professionals,,CHV,N
766,Asia Continental Airlines,,CID,N
767,Arctic Circle Air Service,5F,CIR,N
768,Aviation Charter Services,,CKL,N
769,Aerovias Castillo,,CLL,N
770,Aero Club De Portugal,,CLP,N
771,Air Care Alliance,,CMF,N
772,Aero Continente Dominicana,,CND,N
773,Air Toronto,,CNE,N
774,Aquila Air,,CNH,N
775,Air Consul,,CNU,N
776,Allcanada Express,,CNX,N
777,ATS Private Company,,CPF,N
778,Air Corridor,QC,CRD,N
779,Air Central,NV,CRF,N
780,Air Cruzal,,CRJ,N
781,Aerotransportes Corporativos,,CRP,N
782,Air Creebec,,CRQ,N
783,Aero Charter and Transport,,CTA,N
784,Air Tenglong,,CTE,N
785,Aerlineas Centauro,,CTR,N
786,Aerocuahonte,,CUO,N
787,Air Chathams,CV,CVA,Y
788,Air Marshall Islands,CW,CWM,Y
789,Australian Customs Service,,CWP,N
790,Air One Cityliner,,CYL,N
791,Air Transport,,CYO,N
792,Access Air,ZA,CYD,Y
793,Aerocheyenne,,CYE,N
794,Air Algerie,AH,DAH,Y
795,Aerovias DAP,,DAP,N
796,Air Alpha,,DBA,N
797,Air Niagara Express,,DBD,N
798,Aviation Defense Service,,DEF,N
799,Air Service Groningen,,DEG,N
800,Adam Air,KI,DHI,Y
801,Astar Air Cargo,ER,DHL,N
802,Archer Aviation,,DHM,N
803,Aeromedica,,DIC,N
804,Aerodin,,DIN,N
805,Antinea Airlines,HO,DJA,N
806,Air Djibouti,,DJU,N
807,Air Dolomiti,EN,DLA,Y
808,Aero Modelo,,DLS,N
809,Aerolineas Del Sur,,DLU,N
810,Aerodinamica de Monterrey,,DMC,N
811,Aeroservicios Dinamicos,,DMI,N
812,Aerotaxis Dosmil,,DML,N
813,Aerodespachos De El Salvador,,DNA,N
814,Aeroynamics Malaga,,DNC,N
815,Aerodynamics Incorporated,,DNJ,N
816,Aeroflot-Don,D9,DNV,Y
817,Air Madrid,NM,DRD,Y
818,Airways Flight Training,,DRM,N
819,Aeronaves Del Noreste,,DRO,N
820,Addis Air Cargo Services,,DSC,N
821,Aero Algarve,,DSK,N
822,Aex Air,,DST,N
823,Aero Davinci International,,DVI,N
824,Aero Dynamics,,DYN,N
825,Aeroservicios Ecuatorianos,,EAE,N
826,Aero-Pyrenees,,EAP,N
827,Air Transport,,EAT,N
828,Aero Airlines,EE,EAY,N
829,Aero Ejecutivo De Baja California,,EBC,N
830,Air City,4F,ECE,N
831,Aero Ejecutivos RCG,,ECG,N
832,Aeronautica Castellana,,ECL,N
833,Aerolineas Comerciales,,ECM,N
834,Aerolineas Nacionales Del Ecuador,,EDA,N
835,Air Este,,EET,N
836,Air Mana,,EFC,N
837,Aer Lingus,EI,EIN,Y
838,Aeroservicios Ejecutivos Corporativos,,EJP,N
839,Alpi Eagles,E8,ELG,N
840,Arrendoora y Transportadora Aerea,,END,N
841,Eliossola,,EOS,N
842,Shenzhen Donghai Airlines,,EPA,N
843,Aeronaves Del Noroeste,,ENW,N
844,Airailes,,EOL,N
845,Aero Ermes,,EOM,N
846,Aero Transportes Empresariales,,EPL,N
847,Epps Air Service,,EPS,N
848,Aero Empresarial,,EPE,N
849,Air S,KY,EQL,N
850,Avianergo,,ERG,N
851,Aero Servicios Regiomontanos,,ERI,N
852,Aerosec,,ERK,N
853,Aeromaan,,ERM,N
854,Aerosaba,,ESB,N
855,Avitat,,ESO,N
856,Aerolineas Ejecutivas Del Sureste,,ESU,N
857,Aeronautica Le Esperanza,,ESZ,N
858,ATTICO,,ETC,N
859,Aero Siete,,ETE,N
860,Air Atlanta Europe,,EUK,N
861,Air Evex,,EVE,N
862,Aeronautical Academy of Europe,,EVR,N
863,Air Exchange,,EXG,N
864,Atlantic Helicopters,,FAC,N
865,Argentine Air Force,,FAG,N
866,Air Fiji,PC,FAJ,N
867,AF-Air International,,FAN,N
868,Aviation Data Systems,,FBW,N
869,Air Carriers,,FCI,N
870,Aerofrisco,,FCO,N
871,Alfa 4,,FCU,N
872,African Airlines,,FDA,N
873,African Medical and Research Foundation,,FDS,N
874,Aero Freight,,FGT,N
875,Aerosafin,,FIC,N
876,Air Finland,OF,FIF,Y
877,Aerodata Flight Inspection,,FII,N
878,Airfix Aviation,,FIX,Y
879,Air Pacific,FJ,FJI,Y
880,Air Falcon,,FLD,N
881,Atlantic Airways,RC,FLI,Y
882,Air Florida,QH,FLZ,Y
883,Air Fret De Mauritanie,,FMT,N
884,Avio Nord,,FNM,N
885,Aeroflota Del Noroeste,,FNO,N
886,Aero Fenix,,FNX,N
887,Ford Motor Company,,FRD,N
888,African Company Airlines,,FPY,N
889,Afrijet Airlines,,FRJ,N
890,Afrika Aviation Handlers,,FRK,N
891,Afrique Chart'air,,FRQ,N
892,Aerofreight Airlines,,FRT,N
893,Aereos Limited,,FST,N
894,Air Affaires Tchad,,FTC,N
895,ABC Bedarsflug,,FTY,N
896,Air Iceland,NY,FXI,Y
897,Air Philippines,2P,GAP,Y
898,Aerogaucho,,GAU,N
899,Aero Business Charter,,GBJ,N
900,Atlantic Airlines,,GBN,N
901,Aeronor,,GCF,N
902,Aerogem Cargo,,GCK,N
903,Aerovias del Golfo,,GFO,N
904,Aeronautica,,GGL,N
905,Air Georgian,ZX,GGN,N
906,Aviance,,GHL,N
907,Air Ghana,,GHN,N
908,African International Transport,,GIL,N
909,Air Guinee Express,2U,GIP,Y
910,Africa Airlines,,GIZ,N
911,Air Gemini,,GLL,N
912,Aero Charter,,GLT,N
913,Aguilas Mayas Internacional,,GME,N
914,Aerotaxis Guamuchil,,GMM,N
915,Aeroservicios Gama,,GMS,N
916,Amber Air,0A,GNT,N
917,Alberta Government,,GOA,N
918,Air Scotland,,GRE,N
919,Air Georgia,DA,GRG,N
920,Air Cargo Center,,GRI,N
921,Air Greenland,GL,GRL,Y
922,Allegro,LL,GRO,N
923,Agroar - Trabalhos Aereos,,GRR,N
924,Aircompany Grodno,,GRX,N
925,Airlift Alaska,,GSP,N
926,Agrocentr-Avia,,GSV,N
927,Altin Havayolu Tasimaciligi Turizm Ve Ticaret,,GTC,N
928,Atlas Air,5Y,GTI,Y
929,Aerotaxi Grupo Tampico,,GTP,N
930,Aerotaxis de Aguascalientes,,GUA,N
931,Air Guyane,GG,GUY,Y
932,Air Victoria Georgia,,GVI,N
933,Air D'Ayiti,H9,HAD,N
934,Air Comores International,GG,HAH,N
935,Air Taxi,,HAT,N
936,Aerohein,,HEI,N
937,Atlantic Air Lift,,HGH,N
938,Atlantic Airlines de Honduras,,HHA,N
939,Aviacion Ejecutiva De Hildago,,HID,N
940,Air Haiti,,HJA,N
941,Al Rais Cargo,,HJT,N
942,Air-Invest,,HKH,N
943,Air Tahoma,,HMA,N
944,Air Nova,,HMT,N
945,Aero Homex,,HOM,N
946,Almiron Aviation,,HPO,N
947,Avinor,,HQO,N
948,Airlink Airways,,HYR,N
949,Air Horizon,8C,HZT,N
950,AC Insat-Aero,,IAE,N
951,Air Inter Cameroun,,ICM,N
952,Air Lift,,IFI,N
953,Aero Survey,,IKM,N
954,Aero Airline,,ILK,N
955,Airtime Charters,,IME,N
956,Aerotaxis Cimarron,,IMN,N
957,Aero International,,INA,N
958,Aeroingenieria,,ING,N
959,Aeroservicios Intergrados de Norte,,INO,N
960,Airpull Aviation,,IPL,N
961,Arvand Airlines,,IRD,N
962,Atlas Aviation Group,,IRH,N
963,Aram Airline,,IRW,N
964,Aria Tour,,IRX,N
965,Aerotaxi,,ITE,N
966,Avita-Servicos Aereos,,ITF,N
967,Aero Citro,,ITO,N
968,Air Executive,,IVE,N
969,Aviainvest,,IWS,N
970,Air Bagan,W9,JAB,Y
971,Aerojal,,JAD,N
972,Airlink,,JAR,N
973,Ambjek Air Services,,JEE,N
974,Avfinity,,UTX,N
975,Alexandair,,JMR,N
976,Air Jamaica Express,,JMX,N
977,Air Swift Aviation,,JOA,N
978,Aerojobeni,,JOB,N
979,Atyrau Air Ways,IP,JOL,N
980,Aerosmith Aviation,,JPR,N
981,Arrendamiento de Aviones Jets,,JTS,N
982,Aero Juarez,,JUA,N
983,Air Canada Jazz,QK,JZA,Y
984,Asia Aero Survey and Consulting Engineers,,KAA,N
985,Air Kirovograd,,KAD,N
986,Air Mach,,KAM,N
987,Air Kufra,,KAV,N
988,Arkhabay,,KEK,N
989,Aero Charter Krifka,,KFK,N
990,Air Kraft Mir,,KFT,N
991,Air Concorde,,KGD,N
992,Alexandria Airlines,,KHH,N
993,Afit,,KIE,N
994,Air South,,KKB,N
995,Atlasjet,KK,KKK,Y
996,Air Mali International,,KLB,N
997,Aerokaluz,,KLZ,N
998,Air Koryo,JS,KOR,Y
999,Araiavia,,KOY,N
1000,AeroSucre,,KRE,N
1001,Air Kokshetau,,KRT,N
1002,Air Kissari,,KSI,N
1003,Aeronavigaciya,,KTN,N
1004,Alliance Avia,,KVR,N
1005,Av Atlantic,,KYC,N
1006,Air Astana,KC,KZR,Y
1007,Aerovias De Lagos,,LAG,N
1008,Albanian Airlines,LV,LBC,Y
1009,Albisa,,LBI,N
1010,Albatros Airways,,LBW,N
1011,Aerolineas Aereas Ejecutivas De Durango,,LDG,N
1012,Aerologic,,LDL,N
1013,Al-Donas Airlines,,LDN,N
1014,Aero Lider,,LDR,N
1015,Aleem,,LEM,N
1016,Aerolineas Ejecutivas,,LET,N
1017,Air Alfa,,LFA,Y
1018,Aero Control Air,,LFC,N
1019,Aerolaguna,,LGN,N
1020,Al Ahram Aviation,,LHR,N
1021,Alidaunia,D4,LID,N
1022,Al-Dawood Air,,LIE,N
1023,American Aviation,,LKP,N
1024,Airlink Solutions,,LKS,N
1025,Air Solutions,,LKY,N
1026,Alliance Air,CD,LLR,N
1027,Aerolima,,LMA,N
1028,Alamia Air,,LML,N
1029,Air Plus Argentina,,LMP,N
1030,Almaty Aviation,,LMT,N
1031,Aerolineas Mexicanas J S,,LMX,N
1032,Air Almaty,,LMY,N
1033,Air Almaty ZK,,LMZ,N
1034,Aerolane,XL,LNE,Y
1035,Airlink,,LNK,N
1036,Aerolineas Internacionales,,LNT,N
1037,Alok Air,,LOK,N
1038,Air Saint Louis,,LOU,N
1039,Alpine Aviation,,LPC,N
1040,Air Alps Aviation,A6,LPV,N
1041,Alrosa-Avia,,LRO,N
1042,Al Rida Airways,,LRW,N
1043,Aurela,,LSK,N
1044,Aerobusinessservice,,LSM,N
1045,Alsair,,LSR,N
1046,Aerotaxis Latinoamericanos,,LTI,N
1047,Alninati Aeronautics,,LUC,N
1048,Atlantis European Airways,TD,LUR,Y
1049,Aliven,,LVN,N
1050,Aviavilsa,,LVR,N
1051,Air Luxor GB,L8,LXG,N
1052,Air Luxor,LK,LXR,Y
1053,Apatas Air,,LYT,N
1054,Air Ban,,LZP,N
1055,Air Lazur,,LZR,N
1056,Aerodromo De La Mancha,,MAM,N
1057,Air Mauritius,MK,MAU,Y
1058,Avag Air,,MBA,N
1059,Air Manas,,MBB,N
1060,Airjet Exploracao Aerea De Carga,,MBC,N
1061,Aeriantur-M,,MBV,N
1062,Air Mercia,,MCB,N
1063,Air Medical,,MCD,N
1064,Aerolineas Marcos,,MCO,N
1065,Atlantic Aero and Mid-Atlantic Freight,,MDC,N
1066,Air Madagascar,MD,MDG,Y
1067,Aerosud Charter,,MDX,N
1068,Air Meridan,,MEF,N
1069,Aero McFly,,MFL,N
1070,Asia Pacific Airlines,,MGE,N
1071,Aeromagar,,MGS,N
1072,Aero Premier De Mexico,,MIE,N
1073,Air Moldova,9U,MLD,Y
1074,Amal Airlines,,MLF,N
1075,Air Mali,,MLI,N
1076,Air Madeleine,,MLN,N
1077,Aermarche,,MMC,N
1078,Air Alsie,,MMD,N
1079,Aviation Company Meridian,,MMM,N
1080,AMP Incorporated,,MMP,N
1081,Airmax,,MMX,N
1082,Aerolineas Amanecer,,MNE,N
1083,Aero Mongolia,M0,MNG,N
1084,Air Monarch Cargo,,MOC,N
1085,Aeropublicitaria De Angola,,MOP,N
1086,Aerolineas De Morelia,,MOR,N
1087,Air Plus Comet,A7,MPD,Y
1088,Aeromexpress,QO,MPX,N
1089,Air ITM,,MQT,N
1090,Aeromorelos,,MRL,N
1091,Aerocharter,,MRM,N
1092,Abas,,MRP,N
1093,Air Mauritanie,MR,MRT,N
1094,Air Cairo,,MSC,N
1095,Air Sport,,MSK,N
1096,Aeromas,,MSM,N
1097,Aerol,,MSO,N
1098,Aero-Kamov,,MSV,N
1099,Aerotaxis Metropolitanos,,MTB,N
1100,Aeromet Linea Aerea,,MTE,N
1101,Air Metack,,MTK,N
1102,Air Montegomery,,MTY,N
1103,Aerotaxi Mexicano,,MXO,N
1104,Aero Yaqui Mayo,,MYS,N
1105,AVC Airlines,,MZK,N
1106,Aerovias Montes Azules,,MZL,N
1107,Aeroland Airways,3S,,N
1109,Astair,8D,,Y
1110,Albarka Air,F4,NBK,N
1111,ACA-Ancargo Air Sociedade de Transporte de Carga Lda,,NCL,N
1112,Aero Servicios de Nuevo Laredo,,NEL,N
1113,Angoavia,,NGV,N
1114,Aeroni,,NID,N
1115,Aeroejecutiva Nieto,,NIE,N
1116,Aero Contractors,AJ,NIG,Y
1117,Aerokuzbass,,NKZ,N
1118,Atlantic Airlines,,NPT,N
1119,Atlantic Richfield Company,,NRS,N
1120,Aerolineas Sosa,,NSO,N
1121,Aero Norte,,NTD,N
1122,Air Inter Ivoire,,NTV,N
1123,Aeroservicios De Nuevo Leon,,NUL,N
1124,Avial NV Aviation Company,,NVI,N
1125,Airwing,,NWG,N
1126,Air Next,,NXA,N
1127,Arkhangelsk 2 Aviation Division,,OAO,N
1128,Aerogisa,,OGI,N
1129,Aerolineas Olve,,OLV,N
1130,Aeromega,,OMG,N
1131,Air One Nine,,ONR,N
1132,Air Ontario,,ONT,N
1133,Aerocorp,,ORP,N
1134,Action Air,,ORS,N
1135,Aerosan,,OSN,N
1136,Aviapartner Limited Company,,OSO,N
1137,Aliparma,,PAJ,N
1138,Air Parabet,,PBT,N
1139,Air Burundi,8Y,PBU,N
1140,Aeropostal Cargo de Mexico,,PCG,N
1141,Air Pack Express,,PCK,N
1142,Air Palace,,PCS,N
1143,Aeropelican Air Services,OT,PEL,Y
1144,Aerolineas Chihuahua,,PFI,N
1145,Air Cargo Express International,,PFT,N
1146,Al Farana Airline,,PHR,N
1147,Ave.com,,PHW,N
1148,Air South West,,PIE,N
1149,Aeroservicios California Pacifico,,PIF,N
1150,AST Pakistan Airways,,PKA,N
1151,Aero Personal,,PNL,N
1152,Aero Servicios Platinum,,PNU,N
1153,Apoyo Aereo,,POY,N
1154,Aerotransportes Privados,,PRI,N
1155,Atlantic Coast Jet,,PRT,N
1156,Air Paradise International,AD,PRZ,N
1157,Aeroservicio Sipse,,PSE,N
1158,Aeroservicios Corporativos De San Luis,,PSL,N
1159,Aerotransportes Privados,,PVA,N
1160,Aereo Taxi Paraza,,PZA,N
1161,Air Class Lineas Aereas,QD,QCL,N
1162,Aviation Consultancy Office,,QEA,N
1163,Aero Taxi,,QAT,N
1164,Aero Taxi Aviation,,QKC,N
1165,Aviation Quebec Labrador,,QLA,N
1166,African Safari Airways,QS,QSC,N
1167,Aero Quimmco,,QUI,N
1168,Alada,,RAD,N
1169,Aerotur-Air,,RAI,N
1170,Air Center Helicopters,,RAP,N
1171,Aur Rum Benin,,RBE,N
1172,Aeroserivios Del Bajio,,RBJ,N
1173,Airbus France,4Y,RBU,N
1174,Air Roberval,,RBV,N
1175,Arubaexel,,RBX,N
1176,Air Charters Eelde,,RCC,N
1177,Aerocer,,RCE,N
1178,Aeroflot-Cargo,,RCF,N
1179,Air Mobility Command,MC,RCH,N
1180,Air Cassai,,RCI,N
1181,Aero Renta De Coahuila,,RCO,N
1182,Aerocorp,,RCP,N
1183,Aerolineas Regionales,,RCQ,N
1184,Atlantic S.L.,,RCU,N
1185,Air Service Center,,RCX,N
1186,Adygeya Airlines,,RDD,N
1187,Air Ada,,RDM,N
1188,Aer Arann,RE,REA,Y
1189,Aero-Rent,,REN,N
1190,Australian Maritime Safety Authority,,RES,N
1191,Air Austral,UU,REU,Y
1192,Aero-Rey,,REY,N
1193,Aero Africa,,RFC,N
1194,Aerotransportes Rafilher,,RFD,N
1195,Argo,,RGO,N
1196,Airbourne School of Flying,,RGT,N
1197,Air Archipels,,RHL,N
1198,Aviation Ministry of the Interior of the Russian Federation,,RIF,N
1199,Aeris Gestion,,RIS,N
1200,Asian Spirit,6K,RIT,Y
1201,Aeroservicios Jet,,RJS,N
1202,Air Afrique,RK,RKA,Y
1203,Airlinair,A5,RLA,Y
1204,Air Nelson,,RLK,N
1205,Air Leone,,RLL,N
1206,Aero Lanka,QL,RLN,Y
1207,Air Alize,,RLZ,N
1208,Air Amder,,RMD,N
1209,Armenian Airlines,,RME,N
1210,Armenian International Airways,MV,RML,N
1211,Arm-Aero,,RMO,N
1212,Air Max,,RMX,N
1213,Air Salone,20,RNE,Y
1214,Aeronem Air Cargo,,RNM,N
1215,Air Cargo Masters,,RNR,N
1216,Armavia,U8,RNV,Y
1217,Aeroeste,,ROE,N
1218,Aero Gen,,ROH,N
1219,Avior Airlines,,ROI,N
1220,Aeroel Airways,,ROL,N
1221,Aeromar,BQ,ROM,N
1222,Aeroitalia,,ROO,N
1223,Aerodan,,ROD,N
1224,AeroRep,P5,RPB,Y
1225,Aerolineas Del Pacifico,,RPC,N
1226,Aero Roca,,RRC,N
1227,Aerotransportes Internacionales De Torreon,,RRE,N
1228,Acvila Air-Romanian Carrier,,RRM,N
1229,Aerolineas Ejecutivas Tarascas,,RSC,N
1230,Aero-Service,BF,RSR,Y
1231,Aerosur,5L,RSU,Y
1232,Aeronorte,,RTE,Y
1233,Artis,,RTH,N
1234,Arhabaev Tourism Airlines,,RTO,N
1235,Air Turquoise,,RTQ,N
1236,Aerotucan,,RTU,N
1237,Air Anastasia,,RUD,N
1238,Air Rum,,RUM,N
1239,ACT Havayollari,,RUN,N
1240,Air VIP,,RVP,N
1241,Aircompany Veteran,,RVT,N
1242,Alliance Express Rwanda,,RWB,N
1243,Arrow Ecuador Arrowec,,RWC,N
1244,Aerogroup 98 Limited,,RWY,N
1245,Aeroxtra,,RXT,N
1246,Express Air Charter,,RXX,N
1247,Air Whitsunday,,RWS,N
1248,Aero Zambia,,RZL,N
1249,Aero Zano,,RZN,N
1250,Anoka Air Charter,,RZZ,N
1251,Aerosaab,,SBH,N
1252,Associated Aviation,,SCD,N
1253,American Jet International,,SCM,N
1254,Air Santo Domingo,EX,SDO,N
1255,Aero Sudpacifico,,SDP,N
1256,Aero Servicios Ejecutivas Del Pacifico,,SEF,N
1257,Aero California,JR,SER,N
1258,A-Safar Air Services,,SFM,N
1259,Aerosegovia,,SGV,N
1260,Airshare Holdings,,SHH,N
1261,Aerosiyusa,,SIY,N
1262,Aero Silza,,SIZ,N
1263,Air San Juan,,SJN,N
1264,Aero-North Aviation Services,,SKP,N
1265,Aero Sami,,SMI,N
1266,Avient Aviation,Z3,SMJ,Y
1267,Aerolineas Sol,,SOD,N
1268,Air Soleil,,SOE,N
1269,Aero Soga,,SOG,N
1270,Airspeed Aviation,,SPD,N
1271,Air Service,M3,SPJ,N
1272,Aeroservicios Ejecutivos Del Pacifico,,SPO,N
1273,Asian Aerospace Service,,SPY,N
1274,Airworld,,SPZ,N
1275,Alsaqer Aviation,,SQR,N
1276,Air Safaris and Services,,SRI,N
1277,Aero Servicio Corporativo,,SRV,N
1278,Air Sultan,,SSL,N
1279,Aero 1 Pro-Jet,,SSM,N
1280,Airquarius Air Charter,,SSN,N
1281,Aeropac,,STK,N
1282,Air St. Thomas,,STT,N
1283,Aerolineas Del Sureste,,SUE,N
1284,Aerial Surveys (1980) Limited,,SUY,N
1285,Air Slovakia,GM,SVK,N
1286,Adler Aviation,,SWH,N
1287,Aircompany Yakutia,R3,SYL,Y
1288,Aerosud Aviation,,SYT,N
1289,Aeroservicios de La Costa,,TAA,N
1290,Aeromar,VW,TAO,Y
1291,Aerotrebol,,TBL,N
1292,Aero Taxi de Los Cabos,,TBO,N
1293,Air Turks and Caicos,JY,TCI,N
1294,Aerotranscolombina de Carga,,TCO,N
1295,Air Cargo Express,,TDG,N
1296,Atlas Helicopters,,TDT,N
1297,Air Today,,TDY,N
1298,Aero Servicios Azteca,,TED,N
1299,Arkefly,OR,TFL,Y
1300,Antair,,TIR,N
1301,Atlantique Air Assistance,,TLB,N
1302,Aero Taxi Autlan,,TLD,N
1303,Aero Util,,TLE,N
1304,Aero Toluca Internactional,,TLU,N
1305,Aero Taxi del Centro de Mexico,,TME,N
1306,Aerotropical,,TOC,N
1307,Air Tomisko,,TOH,N
1308,Airlines PNG,CG,TOK,Y
1309,Aero Tanala,,TON,N
1310,Aero Tropical,,TPB,N
1311,Air Cal,TY,TPC,N
1312,Air Horizon,,TPK,N
1313,Aero Taxi del Potosi,,TPO,N
1314,Aeroturquesa,,TQS,N
1315,Airmark Aviation,,TRH,N
1316,AirTran Airways,FL,TRS,Y
1317,Air Transat,TS,TSC,Y
1318,airtransse,,TSQ,N
1319,Aerolineas Turisticas del Caribe,,TTB,N
1320,Avcenter,,TTE,N
1321,Air Tungaru,,TUN,N
1322,Avialeasing Aviation Company,EC,TWN,Y
1323,Aerotaxis del Noroeste,,TXD,N
1324,Aerotaxis Alfe,,TXF,N
1325,Aereotaxis,,TXI,N
1326,Tyrolean Airways,VO,TYR,Y
1327,Aero Tomza,,TZA,N
1328,Air Zambezi,,TZT,N
1329,Afra Airlines,,UAG,N
1330,Aerostar Airlines,,UAR,N
1331,Air Division of the Eastern Kazakhstan Region,,UCK,N
1332,Aero-Charter Ukraine,DW,UCR,N
1333,Air LA,,UED,N
1334,Air Ukraine,6U,UKR,N
1335,Air Umbria,,UMB,N
1336,Atuneros Unidos de California,,UND,N
1337,Aeroclub Flaps,,FLP,N
1338,Aerolineas Galapagos (Aerogal),2K,GLG,Y
1339,Air Castle Corporation / Global Airways,,GLB,N
1340,Alrosa Mirny Air Enterprise,6R,DRU,Y
1341,Bearing Supplies Limited,,PVO,N
1342,Balkan Agro Aviation,,BAA,N
1343,Bahrain Air BSC (Closed),,BAB,N
1344,BAC Leasing Limited,,BAC,N
1345,BAE Systems,,BAE,N
1346,Belgian Air Force,,BAF,N
1347,Baker Aviation,8Q,BAJ,N
1348,Blackhawk Airways,,BAK,N
1349,Britannia Airways,,BAL,N
1350,Business Air Services,,BAM,N
1351,British Antarctic Survey,,BAN,N
1352,Bradly Air (Charter) Services,,BAR,N
1353,Bissau Airlines,,BAU,N
1354,Bay Aviation Ltd,,BAV,N
1355,British Airways,BA,BAW,Y
1356,Best Aero Handling Ltd,,BAX,N
1357,Bayon Airlines,,BAY,N
1358,Bannert Air,,BBA,N
1359,Biman Bangladesh Airlines,BG,BBC,Y
1360,Bluebird Cargo,BF,BBD,N
1361,Beibars CJSC,,BBS,N
1362,Bravo Airlines,,BBV,N
1363,Blue Bird Aviation,,BBZ,N
1364,BACH Flugbetriebsges,B4,BCF,N
1365,Blue Islands,,BCI,N
1366,British Caribbean Airways,,BCL,N
1367,British Charter,,BCR,N
1368,BCT Aviation,,BCT,N
1369,Business Aviation Center,,BCV,N
1370,Blue Dart Aviation,BZ,BDA,N
1371,B&H Airlines,JA,BON,N
1372,Bissau Discovery Flying Club,,BDF,N
1373,Belgian Army,,AYB,N
1374,Badr Airlines,,BDR,N
1375,Best Aviation Ltd,,BEA,N
1376,Belgorod Aviation Enterprise,,BED,N
1377,Bar Harbor Airlines,,AJC,N
1378,Balear Express,,BEF,N
1379,Bel Air Helicopters,,BEH,N
1380,Berkut Air,,BEK,N
1381,BETA - Brazilian Express Transportes Aereos,,BET,N
1382,Basler Flight Service,,BFC,N
1383,Bear Flight,,BFG,N
1384,Buffalo Airways,J4,BFL,N
1385,Bombardier,,BFO,N
1386,Burkina Airlines,,BFR,N
1387,Business Flight Sweden,,BFS,N
1388,Bahrain Defence Force,,BFW,N
1389,BH Air,,BGH,N
1390,British Gulf International,,BGI,N
1391,British Gulf International-Fez,,BGK,N
1392,Benin Golf Air,A8,BGL,N
1393,Bugulma Air Enterprise,,BGM,N
1394,Budget Air Bangladesh,,BGR,N
1395,Bergen Air Transport,,BGT,N
1396,Buddha Air,,BHA,N
1397,Balkh Airlines,,BHI,N
1398,Bristow Helicopters,,BHL,N
1399,Bristow Helicopters Nigeria,,BHN,N
1400,Bhoja Airlines,,BHO,N
1401,Belair Airlines,4T,BHP,Y
1402,Bighorn Airways,,BHR,N
1403,Bahamasair,UP,BHS,Y
1404,Bright Air,,BHT,N
1405,Bringer Air Cargo Taxi Aereo,E6,,N
1406,Balkan Bulgarian Airlines,LZ,,Y
1407,BA Connect,TH,,N
1408,Bosphorus European Airways,,BHY,N
1409,Binair,,BID,N
1410,Big Island Air,,BIG,N
1411,British International Helicopters,BS,BIH,Y
1412,Billund Air Center,,BIL,N
1413,Boise Interagency Fire Center,,BIN,N
1414,Bird Leasing,,BIR,N
1415,Bizjet Ltd,,BIZ,N
1416,Baja Air,,BJA,N
1417,Baltic Jet Aircompany,,BJC,N
1418,Business Jet Solutions,,BJS,N
1419,Bankair,B4,BKA,N
1420,BF-Lento OY,,BKF,Y
1421,Barken International,,BKJ,N
1422,Bangkok Airways,PG,BKP,Y
1423,Bukovyna,,BKV,N
1424,Blue Bird Aviation,,BLB,N
1425,Bellesavia,,BLC,N
1426,Blue Line,,BLE,N
1427,Blue1,KF,BLF,Y
1428,Belgavia,,BLG,N
1429,Blue Horizon Travel Club,,BLH,N
1430,Blue Jet,,BLJ,N
1431,Baltic Airlines,,BLL,Y
1432,Blue Airways,,BLM,N
1433,Bali International Air Service,,BLN,N
1434,Bearskin Lake Air Service,JV,BLS,Y
1435,Baltic Aviation,,BLT,N
1436,Bellview Airlines,B3,BLV,Y
1437,bmi,BD,BMA,Y
1438,British Medical Charter,,BMD,N
1439,Briggs Marine Environmental Services,,BME,N
1440,Bristow Masayu Helicopters,,BMH,N
1441,bmibaby,WW,BMI,Y
1442,Bemidji Airlines,CH,BMJ,Y
1443,Bismillah Airlines,5Z,BML,N
1444,Bowman Aviation,,BMN,N
1445,British Midland Regional,,BMR,Y
1446,BMW,,BMW,N
1447,Banco de Mexico,,BMX,N
1448,Bond Offshore Helicopters,,BND,N
1449,Benina Air,,BNE,N
1450,BN Group Limited,,BNG,N
1451,Blue Nile Ethiopia Trading,,BNL,N
1452,Bonair Aviation,,BNR,N
1453,Bancstar - Valley National Corporation,,BNS,N
1454,Bentiu Air Transport,,BNT,N
1455,Benane Aviation Corporation,,BNV,N
1456,British North West Airlines,,BNW,N
1457,Boniair,,BOA,N
1458,Bond Air Services,,BOD,N
